date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2022-01-01,2022-01-01T17:44:00+08:00,2022-01-01T18:06:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 PM 1 Jan - 6 PM 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T18:00:00+08:00,31.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-01,2022-01-01T17:44:00+08:00,2022-01-01T18:06:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 PM 1 Jan - 6 PM 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T18:00:00+08:00,31.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-01,2022-01-01T20:35:00+08:00,2022-01-01T20:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 PM 1 Jan - 6 PM 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T18:00:00+08:00,31.0,23.0,6 pm 1 Jan to 6 am 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-01,2022-01-01T20:35:00+08:00,2022-01-01T20:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 PM 1 Jan - 6 PM 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T18:00:00+08:00,31.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-01,2022-01-01T20:35:00+08:00,2022-01-01T20:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 PM 1 Jan - 6 PM 2 Jan,2022-01-01T18:00:00+08:00,2022-01-02T18:00:00+08:00,31.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-01,2022-01-01T23:12:00+08:00,2022-01-01T23:36:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,12 AM 2 Jan - 12 AM 3 Jan,2022-01-02T00:00:00+08:00,2022-01-03T00:00:00+08:00,31.0,23.0,Midnight to 6 am 2 Jan,2022-01-02T00:00:00+08:00,2022-01-02T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-01,2022-01-01T23:12:00+08:00,2022-01-01T23:36:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,12 AM 2 Jan - 12 AM 3 Jan,2022-01-02T00:00:00+08:00,2022-01-03T00:00:00+08:00,31.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-01,2022-01-01T23:12:00+08:00,2022-01-01T23:36:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,12 AM 2 Jan - 12 AM 3 Jan,2022-01-02T00:00:00+08:00,2022-01-03T00:00:00+08:00,31.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-01,2022-01-01T23:12:00+08:00,2022-01-01T23:36:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,12 AM 2 Jan - 12 AM 3 Jan,2022-01-02T00:00:00+08:00,2022-01-03T00:00:00+08:00,31.0,23.0,6 pm to Midnight 2 Jan,2022-01-02T18:00:00+08:00,2022-01-03T00:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T05:32:00+08:00,2022-01-02T05:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,31.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-03,2022-01-03T21:45:00+08:00,2022-01-03T22:06:18+08:00,25.0,15.0,NNW,Thundery Showers,TL,95.0,65.0,6 PM 3 Jan - 6 PM 4 Jan,2022-01-03T18:00:00+08:00,2022-01-04T18:00:00+08:00,33.0,24.0,6 pm 3 Jan to 6 am 4 Jan,2022-01-03T18:00:00+08:00,2022-01-04T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T05:32:00+08:00,2022-01-02T05:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,31.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T05:32:00+08:00,2022-01-02T05:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,31.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T07:38:00+08:00,2022-01-02T07:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,30.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T07:38:00+08:00,2022-01-02T07:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,30.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T07:38:00+08:00,2022-01-02T07:51:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,30.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T07:53:00+08:00,2022-01-02T08:21:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T07:53:00+08:00,2022-01-02T08:21:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T07:53:00+08:00,2022-01-02T08:21:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,95.0,70.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T08:35:00+08:00,2022-01-02T08:51:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T08:35:00+08:00,2022-01-02T08:51:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T08:35:00+08:00,2022-01-02T08:51:19+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,29.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T09:42:00+08:00,2022-01-02T10:06:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2022-01-02,2022-01-02T09:42:00+08:00,2022-01-02T10:06:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2022-01-02,2022-01-02T09:42:00+08:00,2022-01-02T10:06:18+08:00,20.0,10.0,NNE,Thundery Showers,TL,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T10:39:00+08:00,2022-01-02T10:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T10:39:00+08:00,2022-01-02T10:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T10:39:00+08:00,2022-01-02T10:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,28.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T10:44:00+08:00,2022-01-02T11:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,27.0,23.0,6 am to Midday 2 Jan,2022-01-02T06:00:00+08:00,2022-01-02T12:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T10:44:00+08:00,2022-01-02T11:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,27.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T10:44:00+08:00,2022-01-02T11:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,75.0,6 AM 2 Jan - 6 AM 3 Jan,2022-01-02T06:00:00+08:00,2022-01-03T06:00:00+08:00,27.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T11:53:00+08:00,2022-01-02T12:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T11:53:00+08:00,2022-01-02T12:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T11:53:00+08:00,2022-01-02T12:06:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,6 am to Midday 3 Jan,2022-01-03T06:00:00+08:00,2022-01-03T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T13:40:00+08:00,2022-01-02T13:51:19+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,Midday to 6 pm 2 Jan,2022-01-02T12:00:00+08:00,2022-01-02T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2022-01-02,2022-01-02T13:40:00+08:00,2022-01-02T13:51:19+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T13:40:00+08:00,2022-01-02T13:51:19+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,85.0,12 PM 2 Jan - 12 PM 3 Jan,2022-01-02T12:00:00+08:00,2022-01-03T12:00:00+08:00,28.0,23.0,6 am to Midday 3 Jan,2022-01-03T06:00:00+08:00,2022-01-03T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T17:40:00+08:00,2022-01-02T17:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,30.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T17:40:00+08:00,2022-01-02T17:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,30.0,23.0,6 am to Midday 3 Jan,2022-01-03T06:00:00+08:00,2022-01-03T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T17:40:00+08:00,2022-01-02T17:51:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,30.0,23.0,Midday to 6 pm 3 Jan,2022-01-03T12:00:00+08:00,2022-01-03T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2022-01-02,2022-01-02T18:00:00+08:00,2022-01-02T18:21:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T18:00:00+08:00,2022-01-02T18:21:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,6 am to Midday 3 Jan,2022-01-03T06:00:00+08:00,2022-01-03T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T18:00:00+08:00,2022-01-02T18:21:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,Midday to 6 pm 3 Jan,2022-01-03T12:00:00+08:00,2022-01-03T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2022-01-02,2022-01-02T18:12:00+08:00,2022-01-02T18:36:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2022-01-02,2022-01-02T18:12:00+08:00,2022-01-02T18:36:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,6 am to Midday 3 Jan,2022-01-03T06:00:00+08:00,2022-01-03T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2022-01-02,2022-01-02T18:12:00+08:00,2022-01-02T18:36:18+08:00,20.0,10.0,NNE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,Midday to 6 pm 3 Jan,2022-01-03T12:00:00+08:00,2022-01-03T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2022-01-02,2022-01-02T22:12:00+08:00,2022-01-02T22:36:18+08:00,15.0,10.0,VARIABLE,Moderate Rain,RA,100.0,70.0,6 PM 2 Jan - 6 PM 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T18:00:00+08:00,31.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2022-01-02T18:00:00+08:00,2022-01-03T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
