date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2023-01-10,2023-01-10T14:37:00+08:00,2023-01-10T14:51:18+08:00,15.0,5.0,NNE,Thundery Showers,TL,95.0,60.0,12 PM 10 Jan - 12 PM 11 Jan,2023-01-10T12:00:00+08:00,2023-01-11T12:00:00+08:00,33.0,24.0,6 pm 10 Jan to 6 am 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-10,2023-01-10T14:37:00+08:00,2023-01-10T14:51:18+08:00,15.0,5.0,NNE,Thundery Showers,TL,95.0,60.0,12 PM 10 Jan - 12 PM 11 Jan,2023-01-10T12:00:00+08:00,2023-01-11T12:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Thundery Showers,TL
2023-01-10,2023-01-10T14:49:00+08:00,2023-01-10T15:06:18+08:00,15.0,5.0,NNE,Thundery Showers,TL,95.0,60.0,12 PM 10 Jan - 12 PM 11 Jan,2023-01-10T12:00:00+08:00,2023-01-11T12:00:00+08:00,33.0,24.0,Midday to 6 pm 10 Jan,2023-01-10T12:00:00+08:00,2023-01-10T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Cloudy,CL,Cloudy,CL,Thundery Showers,TL
2023-01-10,2023-01-10T14:49:00+08:00,2023-01-10T15:06:18+08:00,15.0,5.0,NNE,Thundery Showers,TL,95.0,60.0,12 PM 10 Jan - 12 PM 11 Jan,2023-01-10T12:00:00+08:00,2023-01-11T12:00:00+08:00,33.0,24.0,6 pm 10 Jan to 6 am 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-10,2023-01-10T14:49:00+08:00,2023-01-10T15:06:18+08:00,15.0,5.0,NNE,Thundery Showers,TL,95.0,60.0,12 PM 10 Jan - 12 PM 11 Jan,2023-01-10T12:00:00+08:00,2023-01-11T12:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Thundery Showers,TL
2023-01-10,2023-01-10T17:44:00+08:00,2023-01-10T18:06:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 PM 10 Jan - 6 PM 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T18:00:00+08:00,33.0,24.0,6 pm 10 Jan to 6 am 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-10,2023-01-10T17:44:00+08:00,2023-01-10T18:06:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 PM 10 Jan - 6 PM 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T18:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-10,2023-01-10T17:44:00+08:00,2023-01-10T18:06:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 PM 10 Jan - 6 PM 11 Jan,2023-01-10T18:00:00+08:00,2023-01-11T18:00:00+08:00,33.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-10,2023-01-10T23:02:00+08:00,2023-01-10T23:21:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,Midnight to 6 am 11 Jan,2023-01-11T00:00:00+08:00,2023-01-11T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-10,2023-01-10T23:02:00+08:00,2023-01-10T23:21:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-10,2023-01-10T23:02:00+08:00,2023-01-10T23:21:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-10,2023-01-10T23:02:00+08:00,2023-01-10T23:21:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,6 pm to Midnight 11 Jan,2023-01-11T18:00:00+08:00,2023-01-12T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T02:33:00+08:00,2023-01-11T02:51:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,Midnight to 6 am 11 Jan,2023-01-11T00:00:00+08:00,2023-01-11T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T02:33:00+08:00,2023-01-11T02:51:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-11,2023-01-11T02:33:00+08:00,2023-01-11T02:51:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T02:33:00+08:00,2023-01-11T02:51:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,12 AM 11 Jan - 12 AM 12 Jan,2023-01-11T00:00:00+08:00,2023-01-12T00:00:00+08:00,33.0,24.0,6 pm to Midnight 11 Jan,2023-01-11T18:00:00+08:00,2023-01-12T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T05:31:00+08:00,2023-01-11T05:36:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-11,2023-01-11T05:31:00+08:00,2023-01-11T05:36:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T05:31:00+08:00,2023-01-11T05:36:18+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,6 pm 11 Jan to 6 am 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T08:05:00+08:00,2023-01-11T08:21:19+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,6 am to Midday 11 Jan,2023-01-11T06:00:00+08:00,2023-01-11T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T08:05:00+08:00,2023-01-11T08:21:19+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2023-01-11,2023-01-11T08:05:00+08:00,2023-01-11T08:21:19+08:00,15.0,5.0,SW,Thundery Showers,TL,95.0,55.0,6 AM 11 Jan - 6 AM 12 Jan,2023-01-11T06:00:00+08:00,2023-01-12T06:00:00+08:00,33.0,24.0,6 pm 11 Jan to 6 am 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T13:24:00+08:00,2023-01-11T13:36:18+08:00,15.0,5.0,SW,Moderate Rain,RA,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,32.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA,Moderate Rain,RA
2023-01-11,2023-01-11T13:24:00+08:00,2023-01-11T13:36:18+08:00,15.0,5.0,SW,Moderate Rain,RA,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,32.0,24.0,6 pm 11 Jan to 6 am 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T13:24:00+08:00,2023-01-11T13:36:18+08:00,15.0,5.0,SW,Moderate Rain,RA,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,32.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-11,2023-01-11T15:00:00+08:00,2023-01-11T15:06:18+08:00,15.0,5.0,SW,Cloudy,CL,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,31.0,24.0,Midday to 6 pm 11 Jan,2023-01-11T12:00:00+08:00,2023-01-11T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T15:00:00+08:00,2023-01-11T15:06:18+08:00,15.0,5.0,SW,Cloudy,CL,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,31.0,24.0,6 pm 11 Jan to 6 am 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T15:00:00+08:00,2023-01-11T15:06:18+08:00,15.0,5.0,SW,Cloudy,CL,95.0,55.0,12 PM 11 Jan - 12 PM 12 Jan,2023-01-11T12:00:00+08:00,2023-01-12T12:00:00+08:00,31.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-11,2023-01-11T17:34:00+08:00,2023-01-11T17:51:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 11 Jan - 6 PM 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T18:00:00+08:00,34.0,24.0,6 pm 11 Jan to 6 am 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-11,2023-01-11T17:34:00+08:00,2023-01-11T17:51:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 11 Jan - 6 PM 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T18:00:00+08:00,34.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-11,2023-01-11T17:34:00+08:00,2023-01-11T17:51:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,6 PM 11 Jan - 6 PM 12 Jan,2023-01-11T18:00:00+08:00,2023-01-12T18:00:00+08:00,34.0,24.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2023-01-11,2023-01-11T23:01:00+08:00,2023-01-11T23:06:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 12 Jan - 12 AM 13 Jan,2023-01-12T00:00:00+08:00,2023-01-13T00:00:00+08:00,34.0,24.0,Midnight to 6 am 12 Jan,2023-01-12T00:00:00+08:00,2023-01-12T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-11,2023-01-11T23:01:00+08:00,2023-01-11T23:06:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 12 Jan - 12 AM 13 Jan,2023-01-12T00:00:00+08:00,2023-01-13T00:00:00+08:00,34.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-11,2023-01-11T23:01:00+08:00,2023-01-11T23:06:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 12 Jan - 12 AM 13 Jan,2023-01-12T00:00:00+08:00,2023-01-13T00:00:00+08:00,34.0,24.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2023-01-11,2023-01-11T23:01:00+08:00,2023-01-11T23:06:18+08:00,15.0,5.0,SE,Thundery Showers,TL,95.0,55.0,12 AM 12 Jan - 12 AM 13 Jan,2023-01-12T00:00:00+08:00,2023-01-13T00:00:00+08:00,34.0,24.0,6 pm to Midnight 12 Jan,2023-01-12T18:00:00+08:00,2023-01-13T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-12,2023-01-12T05:33:00+08:00,2023-01-12T05:51:18+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2023-01-12,2023-01-12T05:33:00+08:00,2023-01-12T05:51:18+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2023-01-12,2023-01-12T05:33:00+08:00,2023-01-12T05:51:18+08:00,15.0,5.0,SSE,Thundery Showers,TL,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,6 pm 12 Jan to 6 am 13 Jan,2023-01-12T18:00:00+08:00,2023-01-13T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-12,2023-01-12T11:14:00+08:00,2023-01-12T11:36:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,6 am to Midday 12 Jan,2023-01-12T06:00:00+08:00,2023-01-12T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-12,2023-01-12T11:14:00+08:00,2023-01-12T11:36:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-12,2023-01-12T11:14:00+08:00,2023-01-12T11:36:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,6 AM 12 Jan - 6 AM 13 Jan,2023-01-12T06:00:00+08:00,2023-01-13T06:00:00+08:00,33.0,24.0,6 pm 12 Jan to 6 am 13 Jan,2023-01-12T18:00:00+08:00,2023-01-13T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-12,2023-01-12T11:37:00+08:00,2023-01-12T11:51:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,12 PM 12 Jan - 12 PM 13 Jan,2023-01-12T12:00:00+08:00,2023-01-13T12:00:00+08:00,33.0,22.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-12,2023-01-12T11:37:00+08:00,2023-01-12T11:51:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,12 PM 12 Jan - 12 PM 13 Jan,2023-01-12T12:00:00+08:00,2023-01-13T12:00:00+08:00,33.0,22.0,6 pm 12 Jan to 6 am 13 Jan,2023-01-12T18:00:00+08:00,2023-01-13T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2023-01-12,2023-01-12T11:37:00+08:00,2023-01-12T11:51:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,55.0,12 PM 12 Jan - 12 PM 13 Jan,2023-01-12T12:00:00+08:00,2023-01-13T12:00:00+08:00,33.0,22.0,6 am to Midday 13 Jan,2023-01-13T06:00:00+08:00,2023-01-13T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2023-01-12,2023-01-12T12:27:00+08:00,2023-01-12T12:36:18+08:00,15.0,5.0,ENE,Partly Cloudy (Day),PC,95.0,60.0,12 PM 12 Jan - 12 PM 13 Jan,2023-01-12T12:00:00+08:00,2023-01-13T12:00:00+08:00,33.0,22.0,Midday to 6 pm 12 Jan,2023-01-12T12:00:00+08:00,2023-01-12T18:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
